Mean Intensity,Standard Deviation,Minimum Intensity,Maximum Intensity,Edge Pixels,Contour Count,Largest Contour Area,Texture Value,Label
92.68875558035714,85.17860609181245,0.0,255.0,6433.0,12.0,28253.5,853.6923459901853,1
128.28152901785714,72.86734067300996,0.0,255.0,6913.0,9.0,24280.5,511.74383600172223,1
130.67430644132654,71.12106709370772,0.0,255.0,9863.0,7.0,19740.0,686.8735916311668,1
130.5881497130102,69.77457097553108,0.0,255.0,6685.0,23.0,23643.0,423.05931030934374,1
100.90357940051021,82.74931281086288,0.0,255.0,5134.0,8.0,22753.0,208.36203565641227,1
101.88956871811224,82.58387085292838,0.0,255.0,5034.0,4.0,23287.0,256.40740338905016,1
108.27925701530613,79.39704682503788,0.0,255.0,4113.0,1.0,20772.5,534.0581105969837,1
133.54504145408163,68.12025034438511,0.0,255.0,6390.0,1.0,23884.5,581.5296856750305,1
112.14092394770408,79.43451094049428,0.0,255.0,5983.0,1.0,24838.0,348.19201035402267,1
110.63651945153062,79.95252981682488,0.0,255.0,6338.0,3.0,24173.5,345.95138631786523,1
92.87924505739795,84.98082900012616,0.0,255.0,5609.0,1.0,33268.0,274.65440205284483,1
129.0080715880102,72.12238091924334,0.0,255.0,5692.0,5.0,29728.5,352.42831014802385,1
131.19519292091837,69.4911770101006,0.0,255.0,6974.0,1.0,24557.0,343.8066747233253,1
129.43963249362244,70.93016981294168,0.0,255.0,6858.0,1.0,25562.5,254.7493477832869,1
